año,Folio,Género,Edad,Municipio de residencia,Estado ,Pais,Grado máximo de estudios,Ocupación,1. ¿En dónde percibe Usted que existe más corrupción? (seleccione 1),4. ¿Con qué frecuencia ha participado en actos de corrupción,4. ¿Con qué frecuencia he experimentado en un acto de corrupción?(seleccione 1),Identificación qué es corrupción [N5. La corrupción es que un servidor público se aproveche de su poder para obtener un beneficio propio],Identificación qué es corrupción [N6. La corrupción es que un particular se aproveche de su poder para obtener un beneficio propio],Identificación qué es corrupción [N7. Para que exista corrupción se requiere del corrupto y del corruptor],Identificación qué es corrupción [N8. Corrupción es que un particular soborne al servidor público],Identificación qué es corrupción [N9. Me queda claro qué es la corrupción],Prom Ident,Causas de la corrupción [N10. La ambición es la causa de la corrupción],Causas de la corrupción [N11. La falta de ética es causa de la corrupción],Causas de la corrupción [N12. Los vínculos de los servidores públicos con los delincuentes son causa de la corrupción],Causas de la corrupción [N13. La falta de sanciones a servidores públicos corruptos hace que la corrupción siga creciendo],Causas de la corrupción [N14. La corrupción es causada por intereses políticos],Causas de la corrupción [N15. La corrupción es causada por intereses personales],Combate [N16. La corrupción hace que existan menos recursos públicos para atender programas sociales],Promedio comb,Acciones para combatir la corrupción [N17. Para disminuir la corrupción es necesario sancionar a los corruptores],Acciones para combatir la corrupción [N18. Para disminuir la corrupción es necesario sancionar a los corruptos],Acciones para combatir la corrupción [N19. Para disminuir la corrupción es necesario incorporar en el sistema educativo materias para educar en una cultura anticorrupción],Acciones para combatir la corrupción [N20. Para disminuir la corrupción es necesario incentivar/motivar la denuncia],Acciones para combatir la corrupción [N21. Para disminuir la corrupción es necesario fortalecer los canales para la denuncia anónima],Acciones para combatir la corrupción [N22. Para disminuir la corrupción es necesario proteger al denunciante],Acciones para combatir la corrupción [N23. Para disminuir la corrupción es necesario dar a conocer los canales de denuncia],Acciones para combatir la corrupción [N24. Para disminuir la corrupción es necesario que la ciudadanía vigile el actuar de la autoridad],Acciones para combatir la corrupción [N25. Para disminuir la corrupción es necesario crear canales accesibles de denuncia],Prom acciones,2. ¿Ha participado en un acto de corrupción?,3. ¿Qué actores deben combatir la corrupción? [a. El Pre1dente de la República es la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [b. El Gobernador es la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [c. El Pre1dente Municipal es la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [d. Yo soy la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [e. Los trán1tos son las personas que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [f. La ciudadanía es quien debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [g. Los policías son las personas que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [h. Los diputados locales y federales son las personas que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [i. Los senadores son las personas que deben de combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [j. Los empresarios son las personas que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [k. Los medios de comunicación son los que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [l. Los académicos e investigadores son los que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [m. El Comité de Participación Ciudadana del 1stema Estatal debe combatir la corrupción]
2020,400,Mujer,47,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades municipales,No deseo Contestar,Algunas veces he experimentado la corrupción,4,5,5,5,5,4.8,5,5,1,5,1,5,4,3.714285714,5,5,5,5,5,5,5,3,5,4.8,0,0,0,0,1,1,1,1,1,1,1,0,1,1
2020,401,Mujer,40,Irapuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,4,4,5,5,5,4.6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0
2020,402,Mujer,22,Guanajuato,Guanajuato,México,Preparatoria/bachillerato,Estudiante,En las autoridades federales,No he participado en actos de corrupción,perdidos,4,4,4,4,4,4,2,4,5,4,4,5,5,4.142857143,5,4,5,5,5,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,403,Mujer,45,León de los aldamas,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,4,5,5,5,4.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,404,Hombre,49,Irapuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,En algunas ocasiones he participado en actos de corrupción,perdidos,4,4,5,3,5,4.2,2,3,2,4,3,4,3,3,4,4,4,4,4,3,5,5,4,4.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,405,Mujer,58,León de los aldamas,Guanajuato,México,Licenciatura,Hogar,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,4,5,4,4,4,5,5,4.428571429,5,5,5,5,5,5,5,5,5,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,406,Mujer,48,León de los aldamas,Guanajuato,México,Preparatoria/bachillerato,Hogar,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
2020,407,Hombre,61,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En los Partidos políticos,No deseo Contestar,He experimentado corrupción a diario,5,5,5,5,5,5,2,5,2,5,1,1,5,3,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,408,Mujer,47,Irapuato,Guanajuato,México,Licenciatura,Empresario,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,1,2,1,1,1,1.2,2,1,1,2,1,2,1,1.428571429,1,1,3,1,1,2,2,2,1,1.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,409,Mujer,44,León de los aldamas,Guanajuato,México,Maestría,Hogar,En las autoridades estatales,No deseo Contestar,He experimentado corrupción a diario,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,410,Hombre,70,Irapuato,Guanajuato,México,Maestría,Empresario,En las autoridades federales,En algunas ocasiones he participado en actos de corrupción,perdidos,5,3,3,3,5,3.8,4,5,5,5,4,4,4,4.428571429,3,5,5,5,4,4,4,4,4,4.2,1,1,1,1,0,1,0,1,1,1,0,1,0,1
2020,411,Mujer,48,León de los aldamas,Guanajuato,México,Secundaria,Hogar,En todas las anteriores,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,0,1,1,1,1,1,0,0,1
2020,412,Mujer,61,León de los aldamas,Guanajuato,México,Secundaria,Hogar,En las autoridades estatales,No deseo Contestar,He experimentado corrupción a diario,1,1,1,1,1,1,1,3,1,1,1,1,1,1.285714286,1,1,1,1,2,1,1,1,1,1.1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
2020,413,Mujer,21,Guanajuato,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No deseo Contestar,Nunca he experimentado la corrupción,2,2,3,2,2,2.2,2,2,2,1,3,1,1,1.714285714,4,4,4,4,5,4,5,4,4,4.2,0,0,0,1,1,1,1,1,0,1,0,1,0,1
2020,414,Mujer,45,León de los aldamas,Guanajuato,México,Maestría,Empresario,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,4,4,4,4.571428571,5,5,4,5,5,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,415,Hombre,50,San Luis de la Paz,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,4,4,4,4,4,4,5,5,5,5,5,4,5,4.857142857,5,5,5,5,4,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,416,Hombre,63,Irapuato,Guanajuato,México,Preparatoria/bachillerato,Comerciante,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,1,2,1,1,1,1.2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1.3,0,1,1,1,1,1,1,1,1,1,1,1,0,1
2020,417,Hombre,55,León de los aldamas,Guanajuato,México,Preparatoria/bachillerato,Empresario,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,1,5,4.2,4,5,4,5,2,5,4,4.142857143,5,5,5,4,4,5,5,4,4,4.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,418,Mujer,62,León de los aldamas,Guanajuato,México,Maestría,Jubilado,En todas las anteriores,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,2,1,2,2,1,1,5,2,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,419,Mujer,44,Guanajuato,Guanajuato,México,Licenciatura,Empresario,En las autoridades federales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,420,Hombre,53,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,He experimentado corrupción a diario,1,1,1,1,1,1,1,1,1,1,2,1,1,1.142857143,2,1,1,1,1,1,1,1,1,1.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,421,Mujer,54,Guanajuato,Guanajuato,México,Carrera técnica o comercial,Comerciante,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,4,4,2,4,4,3.6,4,4,4,5,4,4,5,4.285714286,4,4,4,4,4,4,4,4,4,4.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,422,Mujer,44,León de los aldamas,Guanajuato,México,Licenciatura,Hogar,En las autoridades federales,No deseo Contestar,Nunca he experimentado la corrupción,1,2,1,1,1,1.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
2020,423,Mujer,46,Guanajuato,Guanajuato,México,Licenciatura,Hogar,En las autoridades federales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,2,5,2,5,3.8,3,4,4,5,5,2,4,3.857142857,4,4,4,4,4,4,4,4,4,4.0,0,1,1,1,1,0,1,1,1,0,1,0,0,0
2020,424,Mujer,42,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En los Partidos políticos,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,4,4.857142857,5,5,4,5,5,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,425,Mujer,45,León de los aldamas,Guanajuato,México,Carrera técnica o comercial,Empresario,En las autoridades estatales,No he participado en actos de corrupción,perdidos,5,5,5,5,4,4.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,0,1,1,1,0,1,0,1,0,1,1,0,1
2020,426,Hombre,40,Celaya,Guanajuato,México,Maestría,Trabajador ,En los Partidos políticos,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,2,1,1,1,1,1,2,1.285714286,1,1,1,1,1,1,1,1,1,1.0,0,1,0,1,1,0,1,1,1,1,1,1,0,1
2020,427,Mujer,49,Celaya,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,4,5,5,5,5,4,5,4.714285714,5,5,5,5,5,5,5,5,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,428,Mujer,37,León de los aldamas,Guanajuato,México,Licenciatura,Empresario,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
2020,429,Mujer,45,León de los aldamas,Guanajuato,México,Maestría,Hogar,En todas las anteriores,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,430,Mujer,45,León de los aldamas,Guanajuato,México,Maestría,Hogar,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,1,1,1,1,1,1,1,1,1,1,1,1,3,1.285714286,5,5,5,5,5,3,5,5,5,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020,431,Mujer,42,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,3,1,3,1,3,1,1,1.857142857,5,5,4,4,4,3,3,4,4,4.0,0,1,1,1,1,0,1,1,1,1,1,1,1,1
2020,432,Mujer,45,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,En algunas ocasiones he participado en actos de corrupción,perdidos,4,4,4,4,4,4,5,5,5,5,5,5,4,4.857142857,5,5,5,5,5,5,5,5,5,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,433,Mujer,49,León de los aldamas,Guanajuato,México,Licenciatura,Hogar,En todas las anteriores,No deseo Contestar,Nunca he experimentado la corrupción,5,5,5,4,5,4.8,1,5,4,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,434,Mujer,45,León de los aldamas,Guanajuato,México,Licenciatura,Hogar,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,4,5,5,4.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,435,Mujer,46,San Francisco del Rincón,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,5,5,5,5,3,3,5,4.428571429,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,436,Mujer,47,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En los Partidos políticos,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,4,5,4,5,4,5,2,4.142857143,4,5,5,5,3,3,4,3,4,4.0,0,1,1,1,1,0,1,0,1,1,0,0,0,1
2020,437,Mujer,33,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,438,Mujer,44,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,4,5,4.8,5,5,5,5,5,4,4,4.714285714,4,4,4,4,4,4,4,4,4,4.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,439,Hombre,50,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades estatales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1
2020,440,Mujer,45,León de los aldamas,Guanajuato,México,Licenciatura,Hogar,En todas las anteriores,En algunas ocasiones he participado en actos de corrupción,perdidos,1,1,1,1,1,1,3,5,3,5,4,4,5,4.142857143,5,5,5,4,4,5,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,441,Mujer,42,Guanajuato,Guanajuato,México,Preparatoria/bachillerato,Comerciante,En todas las anteriores,No deseo Contestar,He experimentado corrupción a diario,5,4,5,4,4,4.4,4,5,4,5,4,5,4,4.428571429,5,5,3,4,4,5,5,5,5,4.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,442,Mujer,43,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,1,1,1,1,1,1,2,1,1,1,1,1,1,1.142857143,1,1,1,1,2,1,1,1,1,1.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,443,Hombre,53,Celaya,Guanajuato,México,Licenciatura,Comerciante,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,5,5,5,5,4,3,3,4.285714286,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,444,Mujer,34,Santa Cruz de Juventino Rosas,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,1,1,1,1,1,1,1,1,1,1,1,1,2,1.142857143,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,445,Mujer,44,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,446,Hombre,65,Guanajuato,Guanajuato,México,Licenciatura,Empresario,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,447,Mujer,41,Guanajuato,Guanajuato,México,Maestría,Estudiante,En las autoridades federales,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,1,1,1,1,1,1,3,1.285714286,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,448,Mujer,49,Guanajuato,Guanajuato,México,Maestría,Hogar,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,4,4,5,4.6,4,5,5,5,4,3,4,4.285714286,5,5,4,4,5,4,4,5,5,4.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,449,Mujer,40,León de los aldamas,Guanajuato,México,Licenciatura,Hogar,En todas las anteriores,No he participado en actos de corrupción,perdidos,4,4,5,4,4,4.2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3.9,0,1,1,1,1,1,1,1,1,1,1,1,0,0
2020,450,Mujer,51,León de los aldamas,Guanajuato,México,Maestría,Hogar,En todas las anteriores,No deseo Contestar,He experimentado corrupción a diario,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,451,Mujer,49,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,4,4,4,5,5,5,5,4.571428571,5,5,4,5,5,4,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2020,452,Hombre,53,León de los aldamas,Guanajuato,México,Maestría,Empresario,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,3,5,3,5,3,4,5,4,5,5,4,5,5,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,453,Mujer,41,Guanajuato,Guanajuato,México,Maestría,Hogar,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,454,Hombre,53,León de los aldamas,Guanajuato,México,Licenciatura,Empresario,En las autoridades federales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,1,1,1,1,1,1,3,4,4,5,3,4,4,3.857142857,5,5,5,5,5,5,5,5,5,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,455,Mujer,56,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,3,5,5,5,3,4.428571429,5,5,5,5,5,5,5,5,5,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,456,Mujer,49,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,457,Mujer,44,Guanajuato,Guanajuato,México,Licenciatura,Comerciante,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,1,1,1,1,1,1,3,1,3,3,1,1,3,2.142857143,1,1,2,1,1,3,1,1,1,1.3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,458,Hombre,49,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,4,5,5,5,4.8,5,5,5,5,4,4,4,4.571428571,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,459,Hombre,50,Celaya,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,He experimentado corrupción a diario,5,5,5,5,5,5,4,4,5,5,5,4,4,4.428571429,4,4,4,4,4,4,4,4,4,4.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,460,Mujer,32,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades municipales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,5,5,5,5,1,5,3,4.142857143,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,461,Mujer,48,Irapuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,2,2,5,2,5,3.2,5,5,5,5,5,5,2,4.571428571,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,462,Mujer,60,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En Instituciones privadas,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,463,Hombre,60,León de los aldamas,Guanajuato,México,Licenciatura,Desempleado,En las autoridades estatales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,4,4,5,5,3,4,5,4.285714286,5,4,5,5,4,3,5,4,5,4.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,464,Hombre,32,Guanajuato,Guanajuato,México,Maestría,Empresario,En las autoridades estatales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,4,5,4.8,4,4,4,5,5,4,5,4.428571429,5,5,4,4,4,4,4,5,4,4.3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,465,Mujer,50,León de los aldamas,Guanajuato,México,Carrera técnica o comercial,Jubilado,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,4,4,4,4,4,4,4,4,4,4,4,4,3,3.857142857,5,5,4,4,4,4,4,5,4,4.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,466,Mujer,45,León de los aldamas,Guanajuato,México,Licenciatura,Hogar,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,3,4.714285714,5,5,5,5,4,5,3,5,4,4.6,0,1,1,1,0,0,1,0,1,1,0,0,0,1
2020,467,Hombre,45,Celaya,Guanajuato,México,Maestría,Ministro de culto,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,4,4,5,4,4,4.2,5,5,4,5,4,5,5,4.714285714,5,5,5,4,5,5,5,4,5,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,468,Mujer,19,León de los aldamas,Guanajuato,México,Maestría,Estudiante,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,4,4.8,5,5,3,5,4,4,5,4.428571429,5,5,5,5,5,5,5,4,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,469,Mujer,49,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,4,3,5,5,5,4.4,5,5,5,5,4,4,5,4.714285714,4,5,5,5,5,4,4,4,4,4.4,0,1,1,1,1,1,1,1,1,1,1,0,0,0
2020,470,Hombre,61,León de los aldamas,Guanajuato,México,Licenciatura,Jubilado,En las autoridades federales,No he participado en actos de corrupción,perdidos,1,1,1,2,1,1.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,471,Mujer,57,Guanajuato,Guanajuato,México,Licenciatura,Jubilado,En las autoridades municipales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,3,4,4,5,3,3,3,3.571428571,4,4,5,4,4,4,5,5,5,4.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,472,Hombre,61,León de los aldamas,Guanajuato,México,Licenciatura,Empresario,En las autoridades federales,En algunas ocasiones he participado en actos de corrupción,perdidos,1,1,1,1,1,1,4,5,5,5,4,5,5,4.714285714,5,5,4,4,5,5,5,5,5,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,473,Mujer,33,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,474,Hombre,24,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,1,2,4,5,3.4,3,5,5,5,3,5,5,4.428571429,4,5,4,5,5,5,4,5,5,4.7,1,1,1,1,1,0,1,0,1,1,1,1,0,0
2020,475,Hombre,69,Acámbaro,Guanajuato,México,Maestría,Jubilado,En las autoridades estatales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,3,5,3,5,3,5,5,4.142857143,5,5,4,4,4,4,4,4,4,4.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,476,Hombre,44,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades estatales,No deseo Contestar,He experimentado corrupción a diario,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
2020,477,Hombre,32,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades estatales,No deseo Contestar,Nunca he experimentado la corrupción,5,5,5,5,5,5,4,5,5,5,5,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
